h_nb_victories,h_nb_draws,h_nb_defeats,h_nb_points,h_nb_goals_scored,h_nb_goals_conceded,h_nb_goals_diff,h_nb_games,h_nb_games_home,h_nb_victories_home,h_nb_draws_home,h_nb_defeats_home,h_nb_points_home,h_nb_goals_scored_home,h_nb_goals_conceded_home,h_diff_goals_home,h_last_n_games_points_home,h_last_n_games_victories_home,h_last_n_games_draws_home,h_last_n_games_defeats_home,h_mean_nb_goals_scored_home,h_mean_nb_goals_conceded_home,h_season_wages,a_nb_victories,a_nb_draws,a_nb_defeats,a_nb_points,a_nb_goals_scored,a_nb_goals_conceded,a_nb_goals_diff,a_nb_games,a_nb_games_away,a_nb_victories_away,a_nb_draws_away,a_nb_defeats_away,a_nb_points_away,a_nb_goals_scored_away,a_nb_goals_conceded_away,a_diff_goals_away,a_last_n_games_points_away,a_last_n_games_victories_away,a_last_n_games_draws_away,a_last_n_games_defeats_away,a_mean_nb_goals_scored_away,a_mean_nb_goals_conceded_away,a_season_wages,Month,Week,distance_km,capacity_home_stadium,home_win_odd_above,id
11.0,1.0,3.0,34.0,31.0,18.0,13.0,15.0,7.0,6.0,0.0,1.0,18.0,16.0,7.0,9.0,9.0,3.0,0.0,0.0,2.28571428571,1.0,90.0,10.0,2.0,4.0,32.0,34.0,19.0,15.0,16.0,8.0,4.0,2.0,2.0,14.0,13.0,7.0,6.0,7.0,2.0,1.0,0.0,1.625,0.875,173.0,12,51,807.440066794,36230.0,0,E0_2011_2012_168
6.0,3.0,8.0,21.0,19.0,26.0,-7.0,17.0,8.0,2.0,1.0,5.0,7.0,7.0,11.0,-4.0,3.0,1.0,0.0,2.0,0.875,1.375,50.0,14.0,2.0,1.0,44.0,53.0,15.0,38.0,17.0,8.0,5.0,2.0,1.0,17.0,25.0,11.0,14.0,4.0,1.0,1.0,1.0,3.125,1.375,202.0,12,52,6336.446824,27877.0,0,E0_2011_2012_175
4.0,5.0,8.0,17.0,21.0,21.0,0.0,17.0,8.0,2.0,3.0,3.0,9.0,12.0,10.0,2.0,4.0,1.0,1.0,1.0,1.5,1.25,64.0,6.0,2.0,8.0,20.0,17.0,19.0,-2.0,16.0,7.0,3.0,0.0,4.0,9.0,8.0,9.0,-1.0,3.0,1.0,0.0,2.0,1.14285714286,1.28571428571,63.0,12,52,9808.25274631,48707.0,0,E0_2011_2012_174
13.0,3.0,1.0,42.0,42.0,14.0,28.0,17.0,8.0,6.0,1.0,1.0,19.0,23.0,11.0,12.0,7.0,2.0,1.0,0.0,2.875,1.375,162.0,3.0,5.0,9.0,14.0,15.0,30.0,-15.0,17.0,8.0,2.0,1.0,5.0,7.0,6.0,14.0,-8.0,6.0,2.0,0.0,1.0,0.75,1.75,38.0,12,52,2360.0499154,75811.0,0,E0_2011_2012_172
7.0,3.0,7.0,24.0,18.0,28.0,-10.0,17.0,8.0,4.0,2.0,2.0,14.0,12.0,9.0,3.0,6.0,2.0,0.0,1.0,1.5,1.125,53.0,4.0,7.0,6.0,19.0,19.0,23.0,-4.0,17.0,8.0,1.0,5.0,2.0,8.0,8.0,12.0,-4.0,4.0,1.0,1.0,1.0,1.0,1.5,70.0,12,52,3368.29326973,27740.0,0,E0_2011_2012_173
10.0,3.0,4.0,33.0,35.0,20.0,15.0,17.0,8.0,6.0,0.0,2.0,18.0,21.0,12.0,9.0,6.0,2.0,0.0,1.0,2.625,1.5,173.0,4.0,6.0,7.0,18.0,18.0,23.0,-5.0,17.0,8.0,1.0,3.0,4.0,6.0,4.0,9.0,-5.0,2.0,0.0,2.0,1.0,0.5,1.125,62.0,12,52,80.3441436246,42449.0,0,E0_2011_2012_170
4.0,0.0,13.0,12.0,22.0,39.0,-17.0,17.0,8.0,1.0,0.0,7.0,3.0,10.0,21.0,-11.0,3.0,1.0,0.0,2.0,1.25,2.625,55.0,7.0,6.0,4.0,27.0,23.0,22.0,1.0,17.0,8.0,3.0,3.0,2.0,12.0,11.0,11.0,0.0,1.0,0.0,1.0,2.0,1.375,1.375,64.0,12,52,8893.290133,28100.0,0,E0_2011_2012_169
8.0,6.0,3.0,30.0,20.0,13.0,7.0,17.0,8.0,3.0,5.0,0.0,14.0,10.0,6.0,4.0,5.0,1.0,2.0,0.0,1.25,0.75,119.0,2.0,4.0,11.0,10.0,24.0,38.0,-14.0,17.0,8.0,0.0,4.0,4.0,4.0,12.0,19.0,-7.0,1.0,0.0,1.0,2.0,1.5,2.375,50.0,12,52,3505.24708441,45276.0,0,E0_2011_2012_171
10.0,2.0,5.0,32.0,33.0,25.0,8.0,17.0,8.0,6.0,1.0,1.0,19.0,14.0,5.0,9.0,7.0,2.0,1.0,0.0,1.75,0.625,143.0,4.0,3.0,10.0,15.0,19.0,32.0,-13.0,17.0,8.0,1.0,1.0,6.0,4.0,6.0,17.0,-11.0,0.0,0.0,0.0,3.0,0.75,2.125,38.0,12,52,4275.84223654,60361.0,0,E0_2011_2012_176
5.0,6.0,6.0,21.0,27.0,31.0,-4.0,17.0,8.0,4.0,2.0,2.0,14.0,16.0,12.0,4.0,6.0,2.0,0.0,1.0,2.0,1.5,37.0,11.0,2.0,3.0,35.0,32.0,19.0,13.0,16.0,8.0,5.0,1.0,2.0,16.0,15.0,11.0,4.0,6.0,2.0,0.0,1.0,1.875,1.375,90.0,12,52,5450.35952365,27010.0,0,E0_2011_2012_177
4.0,6.0,7.0,18.0,16.0,21.0,-5.0,17.0,8.0,4.0,3.0,1.0,15.0,10.0,2.0,8.0,4.0,1.0,1.0,1.0,1.25,0.25,35.0,4.0,4.0,9.0,16.0,17.0,31.0,-14.0,17.0,8.0,3.0,0.0,5.0,9.0,9.0,16.0,-7.0,3.0,1.0,0.0,2.0,1.125,2.0,58.0,12,52,3196.74849357,20520.0,0,E0_2011_2012_178
8.0,7.0,3.0,31.0,21.0,14.0,7.0,18.0,9.0,3.0,6.0,0.0,15.0,11.0,7.0,4.0,5.0,1.0,2.0,0.0,1.22222222222,0.777777777778,119.0,8.0,6.0,4.0,30.0,25.0,22.0,3.0,18.0,9.0,4.0,3.0,2.0,15.0,13.0,11.0,2.0,4.0,1.0,1.0,1.0,1.44444444444,1.22222222222,64.0,12,52,9852.88493881,45276.0,0,E0_2011_2012_179
5.0,6.0,7.0,21.0,27.0,33.0,-6.0,18.0,9.0,4.0,2.0,3.0,14.0,16.0,14.0,2.0,6.0,2.0,0.0,1.0,1.77777777778,1.55555555556,37.0,4.0,7.0,7.0,19.0,19.0,24.0,-5.0,18.0,9.0,1.0,4.0,4.0,7.0,5.0,10.0,-5.0,2.0,0.0,2.0,1.0,0.555555555556,1.11111111111,62.0,12,52,5490.77390823,27010.0,0,E0_2011_2012_184
4.0,7.0,7.0,19.0,17.0,22.0,-5.0,18.0,9.0,4.0,4.0,1.0,16.0,11.0,3.0,8.0,5.0,1.0,2.0,0.0,1.22222222222,0.333333333333,35.0,12.0,2.0,3.0,38.0,34.0,19.0,15.0,17.0,9.0,6.0,1.0,2.0,19.0,17.0,11.0,6.0,6.0,2.0,0.0,1.0,1.88888888889,1.22222222222,90.0,12,52,2541.56386214,20520.0,0,E0_2011_2012_186
14.0,3.0,1.0,45.0,47.0,14.0,33.0,18.0,9.0,7.0,1.0,1.0,22.0,28.0,11.0,17.0,7.0,2.0,1.0,0.0,3.11111111111,1.22222222222,162.0,2.0,5.0,11.0,11.0,25.0,39.0,-14.0,18.0,9.0,0.0,5.0,4.0,5.0,13.0,20.0,-7.0,1.0,0.0,1.0,2.0,1.44444444444,2.22222222222,50.0,12,52,2093.7957288,75811.0,0,E0_2011_2012_183
7.0,4.0,7.0,25.0,18.0,28.0,-10.0,18.0,9.0,4.0,3.0,2.0,15.0,12.0,9.0,3.0,7.0,2.0,1.0,0.0,1.33333333333,1.0,53.0,3.0,5.0,10.0,14.0,15.0,35.0,-20.0,18.0,9.0,2.0,1.0,6.0,7.0,6.0,19.0,-13.0,6.0,2.0,0.0,1.0,0.666666666667,2.11111111111,38.0,12,52,4642.7103588,27740.0,0,E0_2011_2012_185
4.0,0.0,14.0,12.0,22.0,41.0,-19.0,18.0,9.0,1.0,0.0,8.0,3.0,10.0,23.0,-13.0,0.0,0.0,0.0,3.0,1.11111111111,2.55555555556,55.0,4.0,4.0,10.0,16.0,20.0,33.0,-13.0,18.0,9.0,1.0,2.0,6.0,5.0,7.0,18.0,-11.0,1.0,0.0,1.0,2.0,0.777777777778,2.0,38.0,12,52,6716.95241837,28100.0,0,E0_2011_2012_181
10.0,3.0,5.0,33.0,34.0,26.0,8.0,18.0,9.0,6.0,2.0,1.0,20.0,15.0,6.0,9.0,5.0,1.0,2.0,0.0,1.66666666667,0.666666666667,143.0,4.0,5.0,9.0,17.0,18.0,32.0,-14.0,18.0,9.0,3.0,1.0,5.0,10.0,10.0,17.0,-7.0,1.0,0.0,1.0,2.0,1.11111111111,1.88888888889,58.0,12,52,374.881365943,60361.0,0,E0_2011_2012_180
10.0,4.0,4.0,34.0,36.0,21.0,15.0,18.0,9.0,6.0,1.0,2.0,19.0,22.0,13.0,9.0,7.0,2.0,1.0,0.0,2.44444444444,1.44444444444,173.0,4.0,8.0,6.0,20.0,19.0,23.0,-4.0,18.0,9.0,1.0,6.0,2.0,9.0,8.0,12.0,-4.0,5.0,1.0,2.0,0.0,0.888888888889,1.33333333333,70.0,12,52,4508.55538178,42449.0,0,E0_2011_2012_182
4.0,2.0,3.0,14.0,13.0,11.0,2.0,9.0,5.0,3.0,1.0,1.0,10.0,10.0,5.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,56.0,6.0,3.0,0.0,21.0,18.0,9.0,9.0,9.0,4.0,2.0,2.0,0.0,8.0,7.0,5.0,2.0,7.0,2.0,1.0,0.0,1.75,1.25,233.0,11,44,9286.44117303,35303.0,0,E0_2012_2013_95
3.0,2.0,4.0,11.0,14.0,13.0,1.0,9.0,5.0,2.0,2.0,1.0,8.0,9.0,8.0,1.0,4.0,1.0,1.0,1.0,1.8,1.6,49.0,7.0,1.0,1.0,22.0,21.0,9.0,12.0,9.0,4.0,3.0,1.0,0.0,10.0,8.0,3.0,5.0,7.0,2.0,1.0,0.0,2.0,0.75,179.0,11,44,3348.94452809,20520.0,0,E0_2012_2013_93
1.0,6.0,1.0,9.0,6.0,8.0,-2.0,8.0,3.0,1.0,2.0,0.0,5.0,3.0,2.0,1.0,5.0,1.0,2.0,0.0,1.0,0.666666666667,58.0,1.0,3.0,5.0,6.0,7.0,14.0,-7.0,9.0,5.0,0.0,1.0,4.0,1.0,2.0,9.0,-7.0,0.0,0.0,0.0,3.0,0.4,1.8,72.0,11,44,15369.2036831,48707.0,0,E0_2012_2013_92
5.0,2.0,2.0,17.0,17.0,13.0,4.0,9.0,5.0,2.0,2.0,1.0,8.0,8.0,7.0,1.0,6.0,2.0,0.0,1.0,1.6,1.4,96.0,2.0,2.0,5.0,8.0,10.0,16.0,-6.0,9.0,4.0,1.0,0.0,3.0,3.0,3.0,7.0,-4.0,0.0,0.0,0.0,3.0,0.75,1.75,44.0,11,44,9637.93978574,36230.0,0,E0_2012_2013_94
7.0,0.0,2.0,21.0,24.0,13.0,11.0,9.0,4.0,3.0,0.0,1.0,9.0,13.0,7.0,6.0,6.0,2.0,0.0,1.0,3.25,1.75,181.0,4.0,3.0,2.0,15.0,14.0,6.0,8.0,9.0,5.0,2.0,2.0,1.0,8.0,6.0,3.0,3.0,4.0,1.0,1.0,1.0,1.2,0.6,154.0,11,44,9334.36120511,75811.0,0,E0_2012_2013_90
4.0,2.0,3.0,14.0,19.0,14.0,5.0,9.0,4.0,3.0,0.0,1.0,9.0,10.0,2.0,8.0,6.0,2.0,0.0,1.0,2.5,0.5,67.0,4.0,4.0,1.0,16.0,17.0,11.0,6.0,9.0,5.0,2.0,2.0,1.0,8.0,9.0,6.0,3.0,5.0,1.0,2.0,0.0,1.8,1.2,63.0,11,44,8092.52871681,25700.0,0,E0_2012_2013_89
1.0,4.0,4.0,7.0,7.0,18.0,-11.0,9.0,4.0,1.0,2.0,1.0,5.0,4.0,6.0,-2.0,4.0,1.0,1.0,1.0,1.0,1.5,51.0,1.0,6.0,2.0,9.0,8.0,9.0,-1.0,9.0,5.0,0.0,3.0,2.0,3.0,5.0,8.0,-3.0,1.0,0.0,1.0,2.0,1.0,1.6,60.0,11,44,12091.8656031,27010.0,1,E0_2012_2013_91
2.0,4.0,3.0,10.0,12.0,14.0,-2.0,9.0,5.0,1.0,2.0,2.0,5.0,4.0,6.0,-2.0,4.0,1.0,1.0,1.0,0.8,1.2,132.0,3.0,4.0,2.0,13.0,11.0,13.0,-2.0,9.0,4.0,0.0,3.0,1.0,3.0,5.0,7.0,-2.0,3.0,0.0,3.0,0.0,1.25,1.75,62.0,11,44,9852.88493881,45276.0,0,E0_2012_2013_96
0.0,3.0,6.0,3.0,7.0,18.0,-11.0,9.0,4.0,0.0,2.0,2.0,2.0,2.0,8.0,-6.0,2.0,0.0,2.0,1.0,0.5,2.0,78.0,0.0,4.0,4.0,4.0,11.0,17.0,-6.0,8.0,4.0,0.0,1.0,3.0,1.0,4.0,8.0,-4.0,1.0,0.0,1.0,2.0,1.0,2.0,46.0,11,44,1773.86359575,18439.0,0,E0_2012_2013_97
4.0,2.0,3.0,14.0,13.0,11.0,2.0,9.0,5.0,4.0,0.0,1.0,12.0,10.0,4.0,6.0,6.0,2.0,0.0,1.0,2.0,0.8,54.0,1.0,1.0,7.0,4.0,14.0,26.0,-12.0,9.0,4.0,0.0,0.0,4.0,0.0,5.0,16.0,-11.0,0.0,0.0,0.0,3.0,1.25,4.0,47.0,11,45,9706.51252218,27877.0,0,E0_2012_2013_98
4.0,3.0,3.0,15.0,15.0,8.0,7.0,10.0,4.0,2.0,1.0,1.0,7.0,8.0,3.0,5.0,6.0,2.0,0.0,1.0,2.0,0.75,154.0,4.0,3.0,3.0,15.0,21.0,16.0,5.0,10.0,5.0,1.0,2.0,2.0,5.0,9.0,12.0,-3.0,5.0,1.0,2.0,0.0,1.8,2.4,67.0,11,45,557.389452287,60361.0,0,E0_2012_2013_99
2.0,3.0,5.0,9.0,8.0,14.0,-6.0,10.0,4.0,1.0,2.0,1.0,5.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,1.25,1.25,72.0,8.0,0.0,2.0,24.0,26.0,14.0,12.0,10.0,5.0,4.0,0.0,1.0,12.0,11.0,6.0,5.0,9.0,3.0,0.0,0.0,2.2,1.2,181.0,11,45,6465.47259185,42785.0,0,E0_2012_2013_100
4.0,5.0,1.0,17.0,19.0,13.0,6.0,10.0,4.0,2.0,2.0,0.0,8.0,8.0,5.0,3.0,5.0,1.0,2.0,0.0,2.0,1.25,63.0,1.0,6.0,2.0,9.0,6.0,9.0,-3.0,9.0,5.0,0.0,4.0,1.0,4.0,3.0,6.0,-3.0,2.0,0.0,2.0,1.0,0.6,1.2,58.0,11,45,9808.25274631,40157.0,0,E0_2012_2013_101
0.0,5.0,4.0,5.0,12.0,18.0,-6.0,9.0,4.0,0.0,3.0,1.0,3.0,7.0,9.0,-2.0,2.0,0.0,2.0,1.0,1.75,2.25,46.0,2.0,4.0,4.0,10.0,8.0,18.0,-10.0,10.0,5.0,0.0,2.0,3.0,2.0,3.0,12.0,-9.0,1.0,0.0,1.0,2.0,0.6,2.4,51.0,11,45,3713.66801197,24224.0,0,E0_2012_2013_102
1.0,1.0,8.0,4.0,14.0,28.0,-14.0,10.0,5.0,1.0,1.0,3.0,4.0,9.0,10.0,-1.0,4.0,1.0,1.0,1.0,1.8,2.0,47.0,3.0,3.0,4.0,12.0,15.0,14.0,1.0,10.0,4.0,1.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,1.25,1.25,49.0,11,45,6973.64586236,32689.0,0,E0_2012_2013_103
1.0,6.0,3.0,9.0,8.0,10.0,-2.0,10.0,4.0,1.0,3.0,0.0,6.0,3.0,1.0,2.0,5.0,1.0,2.0,0.0,0.75,0.25,60.0,0.0,4.0,6.0,4.0,8.0,19.0,-11.0,10.0,5.0,0.0,1.0,4.0,1.0,5.0,10.0,-5.0,0.0,0.0,0.0,3.0,1.0,2.0,78.0,11,45,6731.15000145,27740.0,0,E0_2012_2013_104
3.0,2.0,5.0,11.0,11.0,16.0,-5.0,10.0,5.0,1.0,2.0,2.0,5.0,7.0,9.0,-2.0,4.0,1.0,1.0,1.0,1.4,1.8,44.0,5.0,2.0,3.0,17.0,15.0,11.0,4.0,10.0,4.0,0.0,2.0,2.0,2.0,3.0,7.0,-4.0,1.0,0.0,1.0,2.0,0.75,1.75,54.0,11,45,7618.52961689,25133.0,0,E0_2012_2013_105
3.0,5.0,2.0,14.0,12.0,14.0,-2.0,10.0,5.0,3.0,1.0,1.0,10.0,6.0,6.0,0.0,6.0,2.0,0.0,1.0,1.2,1.2,62.0,4.0,3.0,3.0,15.0,13.0,11.0,2.0,10.0,4.0,1.0,1.0,2.0,4.0,3.0,6.0,-3.0,4.0,1.0,1.0,1.0,0.75,1.5,56.0,11,45,18074.7855119,52409.0,0,E0_2012_2013_108
6.0,4.0,0.0,22.0,18.0,9.0,9.0,10.0,5.0,4.0,1.0,0.0,13.0,11.0,4.0,7.0,7.0,2.0,1.0,0.0,2.2,0.8,233.0,5.0,2.0,3.0,17.0,17.0,14.0,3.0,10.0,4.0,3.0,0.0,1.0,9.0,9.0,6.0,3.0,9.0,3.0,0.0,0.0,2.25,1.5,96.0,11,45,9694.03196704,47405.0,0,E0_2012_2013_107
7.0,2.0,1.0,23.0,22.0,10.0,12.0,10.0,5.0,4.0,0.0,1.0,12.0,13.0,6.0,7.0,6.0,2.0,0.0,1.0,2.6,1.2,179.0,2.0,5.0,3.0,11.0,13.0,15.0,-2.0,10.0,4.0,1.0,2.0,1.0,5.0,8.0,8.0,0.0,5.0,1.0,2.0,0.0,2.0,2.0,132.0,11,45,8058.75245833,42449.0,0,E0_2012_2013_106
0.0,6.0,4.0,6.0,12.0,18.0,-6.0,10.0,5.0,0.0,4.0,1.0,4.0,7.0,9.0,-2.0,3.0,0.0,3.0,0.0,1.4,1.8,46.0,5.0,5.0,1.0,20.0,21.0,14.0,7.0,11.0,6.0,2.0,3.0,1.0,9.0,11.0,8.0,3.0,3.0,0.0,3.0,0.0,1.83333333333,1.33333333333,63.0,11,46,9162.78066358,24224.0,1,E0_2012_2013_115
0.0,4.0,7.0,4.0,8.0,20.0,-12.0,11.0,5.0,0.0,3.0,2.0,3.0,3.0,9.0,-6.0,2.0,0.0,2.0,1.0,0.6,1.8,78.0,1.0,2.0,8.0,5.0,15.0,29.0,-14.0,11.0,5.0,0.0,0.0,5.0,0.0,5.0,18.0,-13.0,0.0,0.0,0.0,3.0,1.0,3.6,47.0,11,46,5338.91679154,18439.0,0,E0_2012_2013_114
2.0,5.0,4.0,11.0,8.0,18.0,-10.0,11.0,5.0,2.0,2.0,1.0,8.0,5.0,6.0,-1.0,6.0,2.0,0.0,1.0,1.0,1.2,51.0,9.0,0.0,2.0,27.0,29.0,16.0,13.0,11.0,6.0,5.0,0.0,1.0,15.0,14.0,8.0,6.0,9.0,3.0,0.0,0.0,2.33333333333,1.33333333333,181.0,11,46,14710.3689377,27010.0,1,E0_2012_2013_113
6.0,2.0,3.0,20.0,17.0,12.0,5.0,11.0,6.0,5.0,0.0,1.0,15.0,12.0,4.0,8.0,6.0,2.0,0.0,1.0,2.0,0.666666666667,54.0,7.0,3.0,1.0,24.0,23.0,11.0,12.0,11.0,5.0,3.0,2.0,0.0,11.0,9.0,4.0,5.0,7.0,2.0,1.0,0.0,1.8,0.8,179.0,11,46,4340.28388665,27877.0,1,E0_2012_2013_116
7.0,4.0,0.0,25.0,20.0,10.0,10.0,11.0,6.0,5.0,1.0,0.0,16.0,13.0,5.0,8.0,9.0,3.0,0.0,0.0,2.16666666667,0.833333333333,233.0,2.0,3.0,6.0,9.0,10.0,17.0,-7.0,11.0,6.0,1.0,1.0,4.0,4.0,3.0,9.0,-6.0,3.0,1.0,0.0,2.0,0.5,1.5,72.0,11,46,6437.760756,47405.0,0,E0_2012_2013_111
2.0,6.0,3.0,12.0,14.0,16.0,-2.0,11.0,6.0,1.0,3.0,2.0,6.0,5.0,7.0,-2.0,5.0,1.0,2.0,0.0,0.833333333333,1.16666666667,132.0,3.0,2.0,6.0,11.0,12.0,18.0,-6.0,11.0,5.0,2.0,0.0,3.0,6.0,4.0,7.0,-3.0,3.0,1.0,0.0,2.0,0.8,1.4,44.0,11,46,2085.38512959,45276.0,0,E0_2012_2013_110
4.0,4.0,3.0,16.0,18.0,11.0,7.0,11.0,5.0,2.0,2.0,1.0,8.0,11.0,6.0,5.0,4.0,1.0,1.0,1.0,2.2,1.2,154.0,5.0,2.0,4.0,17.0,18.0,16.0,2.0,11.0,5.0,3.0,0.0,2.0,9.0,10.0,8.0,2.0,6.0,2.0,0.0,1.0,2.0,1.6,96.0,11,46,315.565184789,60361.0,0,E0_2012_2013_109
3.0,5.0,3.0,14.0,12.0,15.0,-3.0,11.0,6.0,3.0,1.0,2.0,10.0,6.0,7.0,-1.0,3.0,1.0,0.0,2.0,1.0,1.16666666667,62.0,3.0,4.0,4.0,13.0,16.0,15.0,1.0,11.0,5.0,1.0,1.0,3.0,4.0,6.0,6.0,0.0,1.0,0.0,1.0,2.0,1.2,1.2,49.0,11,46,18768.588534,52409.0,0,E0_2012_2013_112
4.0,4.0,3.0,16.0,24.0,19.0,5.0,11.0,5.0,3.0,1.0,1.0,10.0,12.0,4.0,8.0,4.0,1.0,1.0,1.0,2.4,0.8,67.0,1.0,6.0,3.0,9.0,7.0,11.0,-4.0,10.0,6.0,0.0,4.0,2.0,4.0,4.0,8.0,-4.0,1.0,0.0,1.0,2.0,0.666666666667,1.33333333333,58.0,11,46,17841.8145443,25700.0,0,E0_2012_2013_117
5.0,3.0,3.0,18.0,14.0,11.0,3.0,11.0,6.0,3.0,2.0,1.0,11.0,10.0,5.0,5.0,4.0,1.0,1.0,1.0,1.66666666667,0.833333333333,56.0,2.0,6.0,3.0,12.0,9.0,10.0,-1.0,11.0,6.0,0.0,3.0,3.0,3.0,5.0,9.0,-4.0,1.0,0.0,1.0,2.0,0.833333333333,1.5,60.0,11,47,6279.42435295,35303.0,0,E0_2012_2013_118
3.0,2.0,7.0,11.0,12.0,21.0,-9.0,12.0,6.0,1.0,2.0,3.0,5.0,8.0,11.0,-3.0,4.0,1.0,1.0,1.0,1.33333333333,1.83333333333,44.0,1.0,6.0,4.0,9.0,14.0,19.0,-5.0,11.0,5.0,0.0,2.0,3.0,2.0,5.0,9.0,-4.0,2.0,0.0,2.0,1.0,1.0,1.8,46.0,11,47,10572.0830654,25133.0,0,E0_2012_2013_124
2.0,3.0,7.0,9.0,10.0,22.0,-12.0,12.0,5.0,1.0,2.0,2.0,5.0,7.0,8.0,-1.0,2.0,0.0,2.0,1.0,1.4,1.6,72.0,5.0,4.0,3.0,19.0,23.0,13.0,10.0,12.0,6.0,2.0,2.0,2.0,8.0,7.0,5.0,2.0,3.0,1.0,0.0,2.0,1.16666666667,0.833333333333,154.0,11,47,4240.36194608,42785.0,0,E0_2012_2013_119
5.0,5.0,2.0,20.0,22.0,16.0,6.0,12.0,5.0,3.0,2.0,0.0,11.0,10.0,6.0,4.0,7.0,2.0,1.0,0.0,2.0,1.2,63.0,3.0,5.0,4.0,14.0,9.0,18.0,-9.0,12.0,6.0,0.0,3.0,3.0,3.0,3.0,12.0,-9.0,2.0,0.0,2.0,1.0,0.5,2.0,51.0,11,47,12095.8946305,40157.0,0,E0_2012_2013_120
9.0,0.0,3.0,27.0,29.0,17.0,12.0,12.0,5.0,4.0,0.0,1.0,12.0,15.0,8.0,7.0,6.0,2.0,0.0,1.0,3.0,1.6,181.0,0.0,4.0,8.0,4.0,9.0,23.0,-14.0,12.0,6.0,0.0,1.0,5.0,1.0,5.0,11.0,-6.0,0.0,0.0,0.0,3.0,0.833333333333,1.83333333333,78.0,11,47,9385.16854526,75811.0,0,E0_2012_2013_121
2.0,7.0,3.0,13.0,10.0,11.0,-1.0,12.0,5.0,2.0,3.0,0.0,9.0,4.0,1.0,3.0,7.0,2.0,1.0,0.0,0.8,0.2,60.0,4.0,4.0,4.0,16.0,25.0,22.0,3.0,12.0,6.0,1.0,3.0,2.0,6.0,12.0,15.0,-3.0,3.0,0.0,3.0,0.0,2.0,2.5,67.0,11,47,6663.8085929,27740.0,1,E0_2012_2013_122
2.0,6.0,3.0,12.0,10.0,12.0,-2.0,11.0,4.0,1.0,2.0,1.0,5.0,3.0,3.0,0.0,4.0,1.0,1.0,1.0,0.75,0.75,58.0,7.0,2.0,3.0,23.0,19.0,13.0,6.0,12.0,5.0,1.0,2.0,2.0,5.0,5.0,8.0,-3.0,4.0,1.0,1.0,1.0,1.0,1.6,54.0,11,47,15384.5057463,48707.0,0,E0_2012_2013_123
5.0,2.0,5.0,17.0,20.0,21.0,-1.0,12.0,6.0,2.0,2.0,2.0,8.0,8.0,8.0,0.0,3.0,1.0,0.0,2.0,1.33333333333,1.33333333333,96.0,5.0,4.0,3.0,19.0,15.0,12.0,3.0,12.0,5.0,2.0,1.0,2.0,7.0,4.0,6.0,-2.0,6.0,2.0,0.0,1.0,0.8,1.2,56.0,11,47,487.831457697,36230.0,0,E0_2012_2013_128
4.0,4.0,4.0,16.0,18.0,16.0,2.0,12.0,6.0,2.0,3.0,1.0,9.0,10.0,9.0,1.0,5.0,1.0,2.0,0.0,1.66666666667,1.5,49.0,3.0,6.0,3.0,15.0,17.0,16.0,1.0,12.0,5.0,1.0,3.0,1.0,6.0,9.0,9.0,0.0,5.0,1.0,2.0,0.0,1.8,1.8,132.0,11,47,10848.4700816,20520.0,0,E0_2012_2013_127
7.0,3.0,2.0,24.0,24.0,13.0,11.0,12.0,6.0,4.0,1.0,1.0,13.0,14.0,7.0,7.0,4.0,1.0,1.0,1.0,2.33333333333,1.16666666667,179.0,8.0,4.0,0.0,28.0,25.0,10.0,15.0,12.0,5.0,2.0,3.0,0.0,9.0,7.0,5.0,2.0,7.0,2.0,1.0,0.0,1.4,1.0,233.0,11,47,9523.88334479,42449.0,0,E0_2012_2013_125
2.0,2.0,8.0,8.0,18.0,30.0,-12.0,12.0,6.0,1.0,2.0,3.0,5.0,10.0,11.0,-1.0,2.0,0.0,2.0,1.0,1.66666666667,1.83333333333,47.0,3.0,5.0,4.0,14.0,13.0,17.0,-4.0,12.0,5.0,0.0,4.0,1.0,4.0,6.0,8.0,-2.0,3.0,0.0,3.0,0.0,1.2,1.6,62.0,11,47,14101.5773564,32689.0,1,E0_2012_2013_126
2.0,4.0,7.0,10.0,10.0,22.0,-12.0,13.0,6.0,1.0,3.0,2.0,6.0,7.0,8.0,-1.0,2.0,0.0,2.0,1.0,1.16666666667,1.33333333333,72.0,1.0,6.0,5.0,9.0,16.0,22.0,-6.0,12.0,6.0,0.0,2.0,4.0,2.0,7.0,12.0,-5.0,1.0,0.0,1.0,2.0,1.16666666667,2.0,46.0,11,48,6217.21283659,42785.0,0,E0_2012_2013_129
2.0,6.0,4.0,12.0,12.0,16.0,-4.0,12.0,5.0,1.0,2.0,2.0,5.0,5.0,7.0,-2.0,1.0,0.0,1.0,2.0,1.0,1.4,58.0,0.0,4.0,9.0,4.0,10.0,26.0,-16.0,13.0,7.0,0.0,1.0,6.0,1.0,6.0,14.0,-8.0,0.0,0.0,0.0,3.0,0.857142857143,2.0,78.0,11,48,18059.9639723,48707.0,0,E0_2012_2013_130
